"","client_id","birth_number","district_id","client_age","gender"
"3777",3989,"800327",53,37,"M"
"3778",3990,"730203",29,44,"M"
"3779",3991,"670517",11,50,"M"
"3780",3992,"486110",71,69,"F"
"3781",3993,"805307",14,37,"F"
"3782",3994,"655131",21,52,"F"
"3783",3995,"485815",1,69,"F"
"3784",3996,"475716",36,70,"F"
"3785",3997,"275105",13,90,"F"
"3786",3998,"505603",59,67,"F"
"3787",3999,"765116",30,41,"F"
"3788",4000,"571022",40,60,"M"
"3789",4001,"560129",69,61,"M"
"3790",4002,"205629",25,97,"F"
"3791",4003,"490423",8,68,"M"
"3792",4004,"575812",30,60,"F"
"3793",4006,"785507",25,39,"F"
"3794",4007,"481107",23,69,"M"
"3795",4008,"515508",23,66,"F"
"3796",4009,"660629",4,51,"M"
"3797",4010,"485617",4,69,"F"
"3798",4011,"576219",62,60,"F"
"3799",4012,"566009",56,61,"F"
"3800",4013,"516206",1,66,"F"
"3801",4014,"800906",17,37,"M"
"3802",4015,"726227",65,45,"F"
"3803",4016,"715525",13,46,"F"
"3804",4017,"640515",13,53,"M"
"3805",4018,"805907",3,37,"F"
"3806",4019,"450916",11,72,"M"
"3807",4020,"535331",45,64,"F"
"3808",4021,"481210",45,69,"M"
"3809",4022,"260210",1,91,"M"
"3810",4023,"255517",1,92,"F"
"3811",4024,"641016",3,53,"M"
"3812",4025,"716007",3,46,"F"
"3813",4026,"455924",76,72,"F"
"3814",4027,"655628",16,52,"F"
"3815",4028,"700808",16,47,"M"
"3816",4029,"670103",17,50,"M"
"3817",4030,"765921",44,41,"F"
"3818",4031,"750522",67,42,"M"
"3819",4032,"645802",35,53,"F"
"3820",4033,"251015",51,92,"M"
"3821",4034,"370717",58,80,"M"
"3822",4035,"305820",58,87,"F"
"3823",4036,"765709",25,41,"F"
"3824",4037,"666022",1,51,"F"
"3825",4040,"615517",59,56,"F"
"3826",4041,"540126",59,63,"M"
"3827",4042,"390904",1,78,"M"
"3828",4043,"535509",70,64,"F"
"3829",4044,"305429",44,87,"F"
"3830",4046,"446218",1,73,"F"
"3831",4047,"370128",1,80,"M"
"3832",4048,"231124",4,94,"M"
"3833",4049,"450913",4,72,"M"
"3834",4050,"481230",47,69,"M"
"3835",4051,"491006",74,68,"M"
"3836",4052,"506017",74,67,"F"
"3837",4053,"295923",70,88,"F"
"3838",4054,"595208",72,58,"F"
"3839",4055,"535601",74,64,"F"
"3840",4056,"525726",63,65,"F"
"3841",4057,"225611",70,95,"F"
"3842",4059,"240511",54,93,"M"
"3843",4060,"545621",44,63,"F"
"3844",4061,"781224",8,39,"M"
"3845",4062,"500808",71,67,"M"
"3846",4063,"665216",61,51,"F"
"3847",4064,"720208",61,45,"M"
"3848",4065,"420627",73,75,"M"
"3849",4066,"366128",30,81,"F"
"3850",4067,"595708",21,58,"F"
"3851",4068,"240625",11,93,"M"
"3852",4069,"590307",68,58,"M"
"3853",4070,"595523",68,58,"F"
"3854",4071,"426215",45,75,"F"
"3855",4072,"410508",45,76,"M"
"3856",4073,"550210",24,62,"M"
"3857",4074,"585608",24,59,"F"
"3858",4075,"445918",8,73,"F"
"3859",4076,"691117",49,48,"M"
"3860",4077,"555306",68,62,"F"
"3861",4078,"510604",23,66,"M"
"3862",4079,"550629",27,62,"M"
"3863",4080,"435926",21,74,"F"
"3864",4081,"780603",9,39,"M"
"3865",4082,"615115",58,56,"F"
"3866",4083,"685130",74,49,"F"
"3867",4084,"571005",55,60,"M"
"3868",4085,"526204",55,65,"F"
"3869",4086,"416222",63,76,"F"
"3870",4087,"465216",64,71,"F"
"3871",4088,"486218",68,69,"F"
"3872",4089,"470227",68,70,"M"
"3873",4090,"710622",23,46,"M"
"3874",4091,"825907",29,35,"F"
"3875",4092,"336111",14,84,"F"
"3876",4093,"460929",1,71,"M"
"3877",4094,"791219",2,38,"M"
"3878",4095,"740914",25,43,"M"
"3879",4096,"805316",25,37,"F"
"3880",4098,"380328",13,79,"M"
"3881",4099,"455503",12,72,"F"
"3882",4100,"550313",74,62,"M"
"3883",4101,"705507",1,47,"F"
"3884",4102,"695815",4,48,"F"
"3885",4103,"650519",4,52,"M"
"3886",4104,"190410",23,98,"M"
"3887",4105,"806115",16,37,"F"
"3888",4106,"361109",1,81,"M"
"3889",4107,"540909",49,63,"M"
"3890",4108,"265126",43,91,"F"
"3891",4109,"530811",63,64,"M"
"3892",4112,"741128",38,43,"M"
"3893",4113,"475909",76,70,"F"
"3894",4114,"640209",63,53,"M"
"3895",4115,"430327",33,74,"M"
"3896",4116,"361124",36,81,"M"
"3897",4117,"185701",53,99,"F"
"3898",4118,"780617",28,39,"M"
"3899",4119,"625220",62,55,"F"
"3900",4120,"610306",62,56,"M"
"3901",4121,"230212",23,94,"M"
"3902",4122,"690918",39,48,"M"
"3903",4123,"666112",39,51,"F"
"3904",4124,"636110",19,54,"F"
"3905",4125,"225417",31,95,"F"
"3906",4126,"750909",74,42,"M"
"3907",4127,"705526",74,47,"F"
"3908",4129,"525331",75,65,"F"
"3909",4131,"760602",48,41,"M"
"3910",4132,"621015",42,55,"M"
"3911",4133,"655322",42,52,"F"
"3912",4134,"545212",1,63,"F"
"3913",4136,"590106",31,58,"M"
"3914",4137,"490830",21,68,"M"
"3915",4138,"685918",11,49,"F"
"3916",4139,"690720",74,48,"M"
"3917",4140,"631004",70,54,"M"
"3918",4141,"700318",9,47,"M"
"3919",4142,"600611",36,57,"M"
"3920",4143,"550824",27,62,"M"
"3921",4144,"555911",27,62,"F"
"3922",4145,"226202",73,95,"F"
"3923",4146,"555613",9,62,"F"
"3924",4147,"721223",64,45,"M"
"3925",4148,"685208",64,49,"F"
"3926",4149,"790307",1,38,"M"
"3927",4150,"775810",1,40,"F"
"3928",4151,"265717",73,91,"F"
"3929",4152,"270607",73,90,"M"
"3930",4153,"560412",32,61,"M"
"3931",4154,"536025",32,64,"F"
"3932",4155,"230513",1,94,"M"
"3933",4156,"626102",5,55,"F"
"3934",4157,"720509",1,45,"M"
"3935",4158,"205710",35,97,"F"
"3936",4159,"131206",35,104,"M"
"3937",4160,"695627",16,48,"F"
"3938",4161,"725909",22,45,"F"
"3939",4163,"510607",4,66,"M"
"3940",4164,"246022",45,93,"F"
"3941",4165,"550313",53,62,"M"
"3942",4166,"470226",1,70,"M"
"3943",4167,"495531",6,68,"F"
"3944",4169,"805219",58,37,"F"
"3945",4170,"830827",58,34,"M"
"3946",4171,"800518",1,37,"M"
"3947",4172,"455429",1,72,"F"
"3948",4173,"785604",52,39,"F"
"3949",4174,"270211",63,90,"M"
"3950",4175,"655106",13,52,"F"
"3951",4176,"220831",32,95,"M"
"3952",4177,"351225",34,82,"M"
"3953",4178,"260831",32,91,"M"
"3954",4179,"200729",54,97,"M"
"3955",4180,"320617",63,85,"M"
"3956",4181,"645515",76,53,"F"
"3957",4182,"410623",16,76,"M"
"3958",4183,"406113",16,77,"F"
"3959",4184,"755426",8,42,"F"
"3960",4185,"645423",51,53,"F"
"3961",4186,"781014",38,39,"M"
"3962",4187,"675828",25,50,"F"
"3963",4188,"760817",1,41,"M"
"3964",4189,"411207",64,76,"M"
"3965",4190,"421117",17,75,"M"
"3966",4191,"575106",32,60,"F"
"3967",4192,"311121",72,86,"M"
"3968",4193,"375228",8,80,"F"
"3969",4194,"405103",63,77,"F"
"3970",4195,"450730",63,72,"M"
"3971",4196,"515116",55,66,"F"
"3972",4198,"546017",23,63,"F"
"3973",4199,"611219",23,56,"M"
"3974",4201,"770719",3,40,"M"
"3975",4202,"705520",3,47,"F"
"3976",4203,"675108",1,50,"F"
"3977",4204,"600603",1,57,"M"
"3978",4205,"350205",30,82,"M"
"3979",4206,"421009",22,75,"M"
"3980",4207,"380302",70,79,"M"
"3981",4209,"335223",70,84,"F"
"3982",4210,"790915",40,38,"M"
"3983",4211,"735417",22,44,"F"
"3984",4212,"450527",53,72,"M"
"3985",4213,"255627",64,92,"F"
"3986",4214,"210703",64,96,"M"
"3987",4215,"525608",49,65,"F"
"3988",4217,"515625",9,66,"F"
"3989",4218,"396006",48,78,"F"
"3990",4219,"445104",51,73,"F"
"3991",4220,"630915",33,54,"M"
"3992",4221,"415926",63,76,"F"
"3993",4222,"280816",60,89,"M"
"3994",4223,"700530",54,47,"M"
"3995",4224,"775403",42,40,"F"
"3996",4225,"770808",76,40,"M"
"3997",4226,"570408",31,60,"M"
"3998",4227,"636224",51,54,"F"
"3999",4229,"611005",36,56,"M"
"4000",4230,"616111",74,56,"F"
"4001",4231,"595808",1,58,"F"
"4002",4232,"710215",70,46,"M"
"4003",4233,"380215",46,79,"M"
"4004",4234,"726108",70,45,"F"
"4005",4235,"756115",9,42,"F"
"4006",4236,"625117",42,55,"F"
"4007",4237,"235731",16,94,"F"
"4008",4238,"715426",41,46,"F"
"4009",4239,"201211",70,97,"M"
"4010",4240,"606021",46,57,"F"
"4011",4241,"505330",20,67,"F"
"4012",4242,"540427",20,63,"M"
"4013",4243,"580126",7,59,"M"
"4014",4244,"225812",68,95,"F"
"4015",4245,"190923",68,98,"M"
"4016",4246,"805909",36,37,"F"
"4017",4247,"755116",26,42,"F"
"4018",4248,"755507",9,42,"F"
"4019",4249,"770521",52,40,"M"
"4020",4250,"615906",72,56,"F"
"4021",4251,"600426",44,57,"M"
"4022",4252,"535528",44,64,"F"
"4023",4253,"365519",16,81,"F"
"4024",4254,"720305",65,45,"M"
"4025",4255,"255628",66,92,"F"
"4026",4256,"570329",70,60,"M"
"4027",4257,"685629",1,49,"F"
"4028",4258,"665511",44,51,"F"
"4029",4259,"495616",10,68,"F"
"4030",4260,"670601",12,50,"M"
"4031",4261,"245804",34,93,"F"
"4032",4262,"255424",59,92,"F"
"4033",4263,"725626",73,45,"F"
"4034",4264,"715621",74,46,"F"
"4035",4265,"780119",59,39,"M"
"4036",4266,"745126",1,43,"F"
"4037",4267,"365421",24,81,"F"
"4038",4268,"280611",24,89,"M"
"4039",4269,"555907",45,62,"F"
"4040",4270,"725205",58,45,"F"
"4041",4271,"640723",58,53,"M"
"4042",4272,"785830",42,39,"F"
"4043",4273,"766129",18,41,"F"
"4044",4274,"375524",70,80,"F"
"4045",4275,"575626",49,60,"F"
"4046",4276,"735805",74,44,"F"
"4047",4277,"791105",74,38,"M"
"4048",4278,"491118",33,68,"M"
"4049",4279,"491013",51,68,"M"
"4050",4280,"445108",55,73,"F"
"4051",4281,"310413",54,86,"M"
"4052",4282,"320609",3,85,"M"
"4053",4283,"240905",27,93,"M"
"4054",4284,"461126",68,71,"M"
"4055",4285,"456228",68,72,"F"
"4056",4286,"655928",6,52,"F"
"4057",4287,"536007",62,64,"F"
"4058",4288,"465308",70,71,"F"
"4059",4289,"811123",66,36,"M"
"4060",4290,"470309",32,70,"M"
"4061",4291,"515507",58,66,"F"
"4062",4292,"520719",72,65,"M"
"4063",4293,"596216",4,58,"F"
"4064",4294,"560622",4,61,"M"
"4065",4295,"600316",18,57,"M"
"4066",4296,"251106",57,92,"M"
"4067",4297,"286016",57,89,"F"
"4068",4298,"200418",33,97,"M"
"4069",4299,"775915",50,40,"F"
"4070",4300,"776115",1,40,"F"
"4071",4301,"565503",14,61,"F"
"4072",4302,"445104",30,73,"F"
"4073",4303,"785305",21,39,"F"
"4074",4304,"455615",5,72,"F"
"4075",4305,"395621",40,78,"F"
"4076",4306,"401017",40,77,"M"
"4077",4307,"770414",1,40,"M"
"4078",4308,"705110",44,47,"F"
"4079",4309,"795426",39,38,"F"
"4080",4310,"255530",65,92,"F"
"4081",4311,"810412",59,36,"M"
"4082",4312,"796020",72,38,"F"
"4083",4313,"685221",53,49,"F"
"4084",4314,"255524",58,92,"F"
"4085",4315,"595425",74,58,"F"
"4086",4316,"435826",1,74,"F"
"4087",4317,"786011",53,39,"F"
"4088",4318,"425911",43,75,"F"
"4089",4319,"461106",43,71,"M"
"4090",4320,"586104",66,59,"F"
"4091",4321,"736018",19,44,"F"
"4092",4322,"701001",19,47,"M"
"4093",4323,"240320",40,93,"M"
"4094",4324,"185722",40,99,"F"
"4095",4325,"470719",55,70,"M"
"4096",4326,"300920",1,87,"M"
"4097",4327,"375823",1,80,"F"
"4098",4328,"765613",59,41,"F"
"4099",4329,"475518",64,70,"F"
"4100",4330,"210702",33,96,"M"
"4101",4331,"590903",5,58,"M"
"4102",4332,"360111",57,81,"M"
"4103",4333,"580420",1,59,"M"
"4104",4334,"545219",1,63,"F"
"4105",4335,"246225",54,93,"F"
"4106",4336,"695802",19,48,"F"
"4107",4337,"660421",48,51,"M"
"4108",4338,"441025",30,73,"M"
"4109",4339,"775915",59,40,"F"
"4110",4340,"495718",1,68,"F"
"4111",4341,"640501",76,53,"M"
"4112",4342,"185407",63,99,"F"
"4113",4343,"295809",27,88,"F"
"4114",4344,"250615",54,92,"M"
"4115",4345,"745929",18,43,"F"
"4116",4346,"735920",3,44,"F"
"4117",4347,"265620",54,91,"F"
"4118",4348,"785417",3,39,"F"
"4119",4349,"595822",1,58,"F"
"4120",4350,"660820",1,51,"M"
"4121",4352,"710724",72,46,"M"
"4122",4353,"795919",28,38,"F"
"4123",4354,"860813",28,31,"M"
"4124",4355,"386229",1,79,"F"
"4125",4358,"421024",70,75,"M"
"4126",4359,"500802",64,67,"M"
"4127",4360,"655710",19,52,"F"
"4128",4361,"550504",46,62,"M"
"4129",4362,"430916",50,74,"M"
"4130",4363,"515701",50,66,"F"
"4131",4364,"771205",22,40,"M"
"4132",4365,"610512",10,56,"M"
"4133",4367,"820330",14,35,"M"
"4134",4368,"776021",32,40,"F"
"4135",4369,"650615",53,52,"M"
"4136",4370,"390628",59,78,"M"
"4137",4371,"681212",32,49,"M"
"4138",4372,"331011",3,84,"M"
"4139",4373,"511220",51,66,"M"
"4140",4376,"540305",70,63,"M"
"4141",4377,"780131",48,39,"M"
"4142",4380,"310513",1,86,"M"
"4143",4381,"590125",56,58,"M"
"4144",4382,"801020",18,37,"M"
"4145",4383,"630801",21,54,"M"
"4146",4384,"735112",10,44,"F"
"4147",4385,"726002",21,45,"F"
"4148",4386,"456227",53,72,"F"
"4149",4387,"460218",52,71,"M"
"4150",4388,"365916",4,81,"F"
"4151",4389,"265701",10,91,"F"
"4152",4390,"725429",7,45,"F"
"4153",4393,"415911",1,76,"F"
"4154",4394,"756230",64,42,"F"
"4155",4395,"585516",36,59,"F"
"4156",4396,"746107",63,43,"F"
"4157",4397,"731126",63,44,"M"
"4158",4398,"580723",77,59,"M"
"4159",4399,"676120",61,50,"F"
"4160",4400,"595829",54,58,"F"
"4161",4401,"680720",8,49,"M"
"4162",4402,"290411",23,88,"M"
"4163",4403,"386019",36,79,"F"
"4164",4404,"515409",31,66,"F"
"4165",4405,"595417",47,58,"F"
"4166",4406,"541101",1,63,"M"
"4167",4407,"750706",70,42,"M"
"4168",4408,"230519",62,94,"M"
"4169",4409,"285122",62,89,"F"
"4170",4410,"765112",24,41,"F"
"4171",4411,"500102",54,67,"M"
"4172",4412,"526126",54,65,"F"
"4173",4413,"770504",74,40,"M"
"4174",4414,"330619",50,84,"M"
"4175",4415,"770709",4,40,"M"
"4176",4416,"701225",67,47,"M"
"4177",4417,"760424",1,41,"M"
"4178",4418,"700519",28,47,"M"
"4179",4420,"570506",55,60,"M"
"4180",4421,"445627",1,73,"F"
"4181",4422,"435731",76,74,"F"
"4182",4423,"180524",27,99,"M"
"4183",4424,"330506",21,84,"M"
"4184",4425,"366015",21,81,"F"
"4185",4426,"695913",26,48,"F"
"4186",4427,"401103",30,77,"M"
"4187",4428,"540309",38,63,"M"
"4188",4429,"450402",64,72,"M"
"4189",4430,"385627",64,79,"F"
"4190",4431,"300930",58,87,"M"
"4191",4432,"645314",1,53,"F"
"4192",4433,"680222",1,49,"M"
"4193",4434,"640329",64,53,"M"
"4194",4435,"656030",64,52,"F"
"4195",4436,"200428",27,97,"M"
"4196",4437,"616026",70,56,"F"
"4197",4438,"571204",70,60,"M"
"4198",4439,"750325",70,42,"M"
"4199",4440,"481226",33,69,"M"
"4200",4441,"436007",33,74,"F"
"4201",4442,"215429",23,96,"F"
"4202",4444,"690328",77,48,"M"
"4203",4445,"645414",77,53,"F"
"4204",4446,"506011",71,67,"F"
"4205",4447,"570816",71,60,"M"
"4206",4448,"425502",72,75,"F"
"4207",4449,"491108",8,68,"M"
"4208",4450,"495105",67,68,"F"
"4209",4451,"276019",50,90,"F"
"4210",4452,"245608",70,93,"F"
"4211",4453,"765529",61,41,"F"
"4212",4454,"760209",61,41,"M"
"4213",4455,"760729",70,41,"M"
"4214",4456,"361023",30,81,"M"
"4215",4457,"430117",1,74,"M"
"4216",4458,"506223",22,67,"F"
"4217",4459,"625521",1,55,"F"
"4218",4460,"570224",1,60,"M"
"4219",4461,"575422",54,60,"F"
"4220",4462,"770913",1,40,"M"
"4221",4463,"230817",76,94,"M"
"4222",4464,"641119",53,53,"M"
"4223",4465,"370602",74,80,"M"
"4224",4466,"226007",75,95,"F"
"4225",4467,"446117",20,73,"F"
"4226",4468,"440504",20,73,"M"
"4227",4469,"735228",8,44,"F"
"4228",4471,"755611",64,42,"F"
"4229",4472,"650725",74,52,"M"
"4230",4473,"441227",1,73,"M"
"4231",4474,"646209",3,53,"F"
"4232",4476,"270113",3,90,"M"
"4233",4477,"570118",74,60,"M"
"4234",4478,"525514",74,65,"F"
"4235",4479,"585724",2,59,"F"
"4236",4480,"630330",74,54,"M"
"4237",4481,"750616",1,42,"M"
"4238",4482,"790117",56,38,"M"
"4239",4483,"665829",63,51,"F"
"4240",4484,"550411",37,62,"M"
"4241",4485,"190720",36,98,"M"
"4242",4486,"145614",36,103,"F"
"4243",4487,"740814",22,43,"M"
"4244",4488,"715403",22,46,"F"
"4245",4489,"480324",76,69,"M"
"4246",4490,"565218",76,61,"F"
"4247",4491,"775713",2,40,"F"
"4248",4492,"655908",16,52,"F"
"4249",4493,"471005",33,70,"M"
"4250",4494,"521109",54,65,"M"
"4251",4495,"790411",66,38,"M"
"4252",4496,"710219",10,46,"M"
"4253",4497,"645914",10,53,"F"
"4254",4498,"311228",31,86,"M"
"4255",4499,"295928",31,88,"F"
"4256",4500,"240812",17,93,"M"
"4257",4501,"475318",70,70,"F"
"4258",4502,"320110",21,85,"M"
"4259",4503,"285528",21,89,"F"
"4260",4504,"656124",33,52,"F"
"4261",4505,"660706",33,51,"M"
"4262",4506,"546130",11,63,"F"
"4263",4507,"700803",1,47,"M"
"4264",4508,"211114",54,96,"M"
"4265",4509,"205312",54,97,"F"
"4266",4510,"386228",34,79,"F"
"4267",4511,"455427",51,72,"F"
"4268",4512,"631019",1,54,"M"
"4269",4514,"401225",65,77,"M"
"4270",4515,"205928",59,97,"F"
"4271",4516,"615927",1,56,"F"
"4272",4518,"525404",39,65,"F"
"4273",4519,"516031",70,66,"F"
"4274",4520,"575628",1,60,"F"
"4275",4521,"430909",1,74,"M"
"4276",4522,"506101",68,67,"F"
"4277",4523,"520309",68,65,"M"
"4278",4524,"570714",77,60,"M"
"4279",4525,"645717",77,53,"F"
"4280",4526,"705424",70,47,"F"
"4281",4527,"635204",1,54,"F"
"4282",4528,"220109",28,95,"M"
"4283",4529,"760916",37,41,"M"
"4284",4530,"845918",37,33,"F"
"4285",4531,"645625",64,53,"F"
"4286",4532,"531009",39,64,"M"
"4287",4533,"800129",64,37,"M"
"4288",4534,"541224",38,63,"M"
"4289",4535,"316203",1,86,"F"
"4290",4536,"471014",41,70,"M"
"4291",4539,"421212",55,75,"M"
"4292",4540,"360116",69,81,"M"
"4293",4541,"715302",32,46,"F"
"4294",4542,"540206",29,63,"M"
"4295",4543,"411201",1,76,"M"
"4296",4544,"555613",52,62,"F"
"4297",4545,"365120",3,81,"F"
"4298",4546,"515420",23,66,"F"
"4299",4547,"436230",9,74,"F"
"4300",4548,"580105",7,59,"M"
"4301",4549,"206030",10,97,"F"
"4302",4550,"426017",72,75,"F"
"4303",4551,"240429",60,93,"M"
"4304",4552,"195228",60,98,"F"
"4305",4553,"455223",1,72,"F"
"4306",4554,"370724",70,80,"M"
"4307",4555,"600807",52,57,"M"
"4308",4556,"700531",74,47,"M"
"4309",4557,"326024",44,85,"F"
"4310",4558,"280927",44,89,"M"
"4311",4559,"585309",35,59,"F"
"4312",4560,"631020",9,54,"M"
"4313",4561,"685629",40,49,"F"
"4314",4562,"651011",25,52,"M"
"4315",4563,"715725",10,46,"F"
"4316",4564,"750825",10,42,"M"
"4317",4565,"480303",14,69,"M"
"4318",4567,"370212",70,80,"M"
"4319",4568,"820426",70,35,"M"
"4320",4569,"715709",6,46,"F"
"4321",4570,"396103",1,78,"F"
"4322",4571,"671107",1,50,"M"
"4323",4572,"365521",28,81,"F"
"4324",4573,"556012",5,62,"F"
"4325",4574,"666112",20,51,"F"
"4326",4575,"645920",36,53,"F"
"4327",4576,"580627",53,59,"M"
"4328",4577,"495725",64,68,"F"
"4329",4578,"761227",15,41,"M"
"4330",4579,"395701",74,78,"F"
"4331",4580,"446124",30,73,"F"
"4332",4581,"565616",1,61,"F"
"4333",4582,"181012",44,99,"M"
"4334",4583,"415824",61,76,"F"
"4335",4584,"495624",7,68,"F"
"4336",4585,"485910",9,69,"F"
"4337",4586,"510813",9,66,"M"
"4338",4587,"785506",36,39,"F"
"4339",4588,"766105",53,41,"F"
"4340",4589,"765915",2,41,"F"
"4341",4590,"360317",1,81,"M"
"4342",4591,"330819",43,84,"M"
"4343",4592,"555329",1,62,"F"
"4344",4593,"320703",72,85,"M"
"4345",4594,"401125",1,77,"M"
"4346",4595,"406129",1,77,"F"
"4347",4596,"735831",74,44,"F"
"4348",4597,"525519",1,65,"F"
"4349",4598,"415412",25,76,"F"
"4350",4599,"471205",25,70,"M"
"4351",4600,"670313",70,50,"M"
"4352",4601,"350402",1,82,"M"
"4353",4602,"345404",1,83,"F"
"4354",4603,"465726",69,71,"F"
"4355",4604,"681002",67,49,"M"
"4356",4605,"805909",18,37,"F"
"4357",4606,"371014",8,80,"M"
"4358",4607,"766116",74,41,"F"
"4359",4608,"450118",41,72,"M"
"4360",4609,"766219",7,41,"F"
"4361",4610,"665102",34,51,"F"
"4362",4611,"535510",1,64,"F"
"4363",4612,"605923",44,57,"F"
"4364",4615,"510731",56,66,"M"
"4365",4617,"771220",45,40,"M"
"4366",4618,"725327",45,45,"F"
"4367",4619,"415220",77,76,"F"
"4368",4620,"406101",54,77,"F"
"4369",4621,"460210",54,71,"M"
"4370",4622,"725525",50,45,"F"
"4371",4623,"670509",68,50,"M"
"4372",4624,"665524",48,51,"F"
"4373",4625,"670304",48,50,"M"
"4374",4626,"476124",3,70,"F"
"4375",4627,"420324",1,75,"M"
"4376",4628,"385531",1,79,"F"
"4377",4629,"230510",76,94,"M"
"4378",4630,"155927",76,102,"F"
"4379",4631,"335401",8,84,"F"
"4380",4632,"280418",1,89,"M"
"4381",4633,"806031",62,37,"F"
"4382",4634,"405309",67,77,"F"
"4383",4635,"360228",67,81,"M"
"4384",4636,"770922",48,40,"M"
"4385",4637,"690213",61,48,"M"
"4386",4638,"685226",33,49,"F"
"4387",4639,"800516",20,37,"M"
"4388",4640,"565507",75,61,"F"
"4389",4641,"580212",33,59,"M"
"4390",4642,"605803",33,57,"F"
"4391",4643,"695721",1,48,"F"
"4392",4644,"310119",20,86,"M"
"4393",4647,"780820",8,39,"M"
"4394",4648,"640124",33,53,"M"
"4395",4649,"285625",45,89,"F"
"4396",4650,"655715",54,52,"F"
"4397",4651,"790124",2,38,"M"
"4398",4652,"620226",53,55,"M"
"4399",4653,"466218",4,71,"F"
"4400",4654,"505215",2,67,"F"
"4401",4655,"471014",2,70,"M"
"4402",4656,"420916",1,75,"M"
"4403",4657,"410913",15,76,"M"
"4404",4658,"351011",33,82,"M"
"4405",4659,"595414",50,58,"F"
"4406",4660,"755706",60,42,"F"
"4407",4661,"445511",1,73,"F"
"4408",4662,"275210",1,90,"F"
"4409",4663,"421029",72,75,"M"
"4410",4664,"210805",38,96,"M"
"4411",4665,"265827",9,91,"F"
"4412",4666,"280612",9,89,"M"
"4413",4667,"410426",25,76,"M"
"4414",4668,"385625",25,79,"F"
"4415",4670,"685814",51,49,"F"
"4416",4671,"720727",51,45,"M"
"4417",4672,"490828",44,68,"M"
"4418",4673,"520816",69,65,"M"
"4419",4674,"786227",59,39,"F"
"4420",4675,"751002",23,42,"M"
"4421",4677,"215929",3,96,"F"
"4422",4678,"681206",21,49,"M"
"4423",4679,"480131",20,69,"M"
"4424",4680,"795524",72,38,"F"
"4425",4681,"496008",1,68,"F"
"4426",4682,"530811",1,64,"M"
"4427",4683,"560802",51,61,"M"
"4428",4684,"535305",1,64,"F"
"4429",4685,"640714",62,53,"M"
"4430",4686,"440702",39,73,"M"
"4431",4687,"476219",16,70,"F"
"4432",4688,"400911",16,77,"M"
"4433",4689,"630426",50,54,"M"
"4434",4690,"625826",66,55,"F"
"4435",4691,"640128",66,53,"M"
"4436",4692,"555406",76,62,"F"
"4437",4693,"430302",42,74,"M"
"4438",4694,"435415",42,74,"F"
"4439",4695,"251211",52,92,"M"
"4440",4696,"335412",52,84,"F"
"4441",4697,"575925",27,60,"F"
"4442",4698,"630331",45,54,"M"
"4443",4699,"636112",13,54,"F"
"4444",4700,"375615",70,80,"F"
"4445",4701,"410628",22,76,"M"
"4446",4704,"555429",12,62,"F"
"4447",4705,"550912",1,62,"M"
"4448",4706,"435711",58,74,"F"
"4449",4707,"401105",58,77,"M"
"4450",4708,"500714",18,67,"M"
"4451",4709,"780416",54,39,"M"
"4452",4710,"615509",52,56,"F"
"4453",4711,"550723",52,62,"M"
"4454",4712,"605606",37,57,"F"
"4455",4713,"186104",13,99,"F"
"4456",4714,"110820",13,106,"M"
"4457",4715,"765812",15,41,"F"
"4458",4716,"335802",10,84,"F"
"4459",4717,"440809",32,73,"M"
"4460",4718,"321122",2,85,"M"
"4461",4719,"370218",23,80,"M"
"4462",4720,"465506",33,71,"F"
"4463",4721,"565321",65,61,"F"
"4464",4722,"720128",8,45,"M"
"4465",4723,"415206",1,76,"F"
"4466",4724,"736014",53,44,"F"
"4467",4725,"451117",34,72,"M"
"4468",4726,"525704",34,65,"F"
"4469",4727,"706123",74,47,"F"
"4470",4728,"701031",74,47,"M"
"4471",4729,"450707",18,72,"M"
"4472",4730,"200504",68,97,"M"
"4473",4731,"735211",52,44,"F"
"4474",4732,"180317",70,99,"M"
"4475",4733,"550717",1,62,"M"
"4476",4734,"250321",72,92,"M"
"4477",4735,"226023",72,95,"F"
"4478",4736,"435528",56,74,"F"
"4479",4737,"815601",24,36,"F"
"4480",4739,"605308",37,57,"F"
"4481",4740,"770612",28,40,"M"
"4482",4741,"295729",74,88,"F"
"4483",4742,"495413",61,68,"F"
"4484",4743,"560925",61,61,"M"
"4485",4744,"291218",6,88,"M"
"4486",4745,"485804",68,69,"F"
"4487",4746,"415720",39,76,"F"
"4488",4747,"225427",76,95,"F"
"4489",4748,"280126",76,89,"M"
"4490",4749,"485119",57,69,"F"
"4491",4750,"620404",70,55,"M"
"4492",4751,"730108",35,44,"M"
"4493",4752,"391009",7,78,"M"
"4494",4753,"345218",7,83,"F"
"4495",4754,"396228",27,78,"F"
"4496",4755,"545905",71,63,"F"
"4497",4756,"505108",22,67,"F"
"4498",4757,"451009",22,72,"M"
"4499",4758,"735109",50,44,"F"
"4500",4759,"800221",50,37,"M"
"4501",4760,"350327",70,82,"M"
"4502",4761,"346128",70,83,"F"
"4503",4762,"715213",76,46,"F"
"4504",4763,"445223",77,73,"F"
"4505",4764,"791015",54,38,"M"
"4506",4765,"350306",48,82,"M"
"4507",4766,"670527",22,50,"M"
"4508",4767,"185921",26,99,"F"
"4509",4768,"605403",1,57,"F"
"4510",4769,"235123",22,94,"F"
"4511",4770,"241213",22,93,"M"
